Contact ID,Age,Gender,Ethnicity,Grade Level,Zip Code,Participation Year,MediHouseIncome,PopDensity,count
FK-353911,12,Male,White or Caucasian,6,37043,2019,57443.0,356.0,4.0
FK-353719,12,Female,Multi-Racial,7,37043,2019,57443.0,356.0,1.0
FK-205462,12,Male,White or Caucasian,7,37043,2019,57443.0,356.0,4.0
FK-064048,12,Male,White or Caucasian,6,36542,2022,47892.0,242.0,10.0
FK-064118,12,Male,White or Caucasian,7,36542,2022,47892.0,242.0,1.0
FK-064220,12,Male,White or Caucasian,7,36542,2022,47892.0,242.0,1.0
FK-169537,12,Male,White or Caucasian,7,36530,2021,38363.0,71.0,1.0
FK-150739,12,Male,White or Caucasian,6,34990,2020,76203.0,299.0,4.0
FK-221743,12,Female,Latino or Hispanic,6,34990,2020,76203.0,299.0,3.0
FK-221715,12,Male,White or Caucasian,7,34990,2020,76203.0,299.0,1.0
FK-150618,12,Female,White or Caucasian,6,34990,2021,76203.0,299.0,1.0
FK-027608,12,Male,White or Caucasian,7,34990,2021,76203.0,299.0,9.0
FK-150608,12,Male,White or Caucasian,6,34990,2021,76203.0,299.0,2.0
FK-150499,12,Male,White or Caucasian,6,34990,2021,76203.0,299.0,2.0
FK-027751,12,Male,White or Caucasian,7,34990,2022,76203.0,299.0,9.0
FK-027736,12,Male,White or Caucasian,6,34990,2022,76203.0,299.0,14.0
FK-027929,12,Male,White or Caucasian,6,34990,2020,76203.0,299.0,13.0
FK-027549,12,Male,White or Caucasian,6,34990,2022,76203.0,299.0,3.0
FK-027483,12,Male,White or Caucasian,6,34990,2022,76203.0,299.0,5.0
FK-221757,12,Male,White or Caucasian,6,34994,2020,35000.0,2378.0,1.0
FK-150607,12,Female,White or Caucasian,6,34994,2021,35000.0,2378.0,1.0
FK-026629,12,Female,White or Caucasian,6,34996,2022,52533.0,1609.0,1.0
FK-357329,12,Male,White or Caucasian,7,34997,2019,50716.0,411.0,1.0
FK-222040,12,Male,White or Caucasian,6,34997,2019,50716.0,411.0,3.0
FK-150462,12,Female,White or Caucasian,6,34997,2020,50716.0,411.0,2.0
FK-221709,12,Female,White or Caucasian,6,34997,2020,50716.0,411.0,1.0
FK-328924,12,Female,White or Caucasian,6,36530,2019,38363.0,71.0,3.0
FK-027485,12,Male,White or Caucasian,6,34990,2022,76203.0,299.0,1.0
FK-205503,12,Female,White or Caucasian,7,37138,2021,56504.0,1250.0,13.0
FK-253862,12,Male,Black or African American,6,34210,2020,47490.0,1733.0,3.0
FK-189108,12,Female,White or Caucasian,6,34208,2021,38325.0,2048.0,2.0
FK-091522,12,Female,Latino or Hispanic,6,34104,2020,48228.0,2372.0,3.0
FK-091540,12,Female,Black or African American,6,34104,2020,48228.0,2372.0,3.0
FK-179797,12,Male,Black or African American,6,34104,2020,48228.0,2372.0,3.0
FK-091583,12,Female,Latino or Hispanic,6,34104,2020,48228.0,2372.0,3.0
FK-091538,12,Female,Latino or Hispanic,6,34104,2020,48228.0,2372.0,3.0
FK-179786,12,Male,Latino or Hispanic,6,34104,2020,48228.0,2372.0,3.0
FK-091536,12,Male,Latino or Hispanic,6,34104,2020,48228.0,2372.0,2.0
FK-091534,12,Male,Multi-Racial,6,34104,2020,48228.0,2372.0,3.0
FK-179852,12,Female,Black or African American,6,34104,2020,48228.0,2372.0,3.0
FK-091416,12,Female,Black or African American,6,34104,2020,48228.0,2372.0,3.0
FK-091411,12,Female,Latino or Hispanic,6,34104,2020,48228.0,2372.0,3.0
FK-091406,12,Male,Black or African American,6,34104,2020,48228.0,2372.0,2.0
FK-091532,12,Male,Latino or Hispanic,6,34104,2020,48228.0,2372.0,2.0
FK-091401,12,Female,Multi-Racial,6,34104,2020,48228.0,2372.0,3.0
FK-091530,12,Female,Latino or Hispanic,6,34104,2020,48228.0,2372.0,3.0
FK-091396,12,Male,Latino or Hispanic,6,34104,2020,48228.0,2372.0,2.0
FK-091528,12,Male,Black or African American,6,34104,2020,48228.0,2372.0,2.0
FK-091659,12,Male,White or Caucasian,6,34104,2020,48228.0,2372.0,5.0
FK-180116,12,Female,White or Caucasian,6,34104,2021,48228.0,2372.0,23.0
FK-179888,12,Female,Latino or Hispanic,6,34104,2020,48228.0,2372.0,3.0
FK-179810,12,Female,Black or African American,6,34104,2020,48228.0,2372.0,3.0
FK-179824,12,Female,Black or African American,6,34104,2020,48228.0,2372.0,3.0
FK-179894,12,Female,Latino or Hispanic,6,34104,2020,48228.0,2372.0,3.0
FK-248244,12,Female,Latino or Hispanic,7,34104,2019,48228.0,2372.0,2.0
FK-091427,12,Female,Black or African American,6,34104,2019,48228.0,2372.0,3.0
FK-248249,12,Male,Latino or Hispanic,7,34104,2019,48228.0,2372.0,2.0
FK-179753,12,Male,Multi-Racial,6,34104,2019,48228.0,2372.0,3.0
FK-179747,12,Male,White or Caucasian,6,34104,2019,48228.0,2372.0,3.0
FK-248204,12,Female,Latino or Hispanic,7,34104,2019,48228.0,2372.0,2.0
FK-248162,12,Female,Latino or Hispanic,7,34104,2019,48228.0,2372.0,2.0
FK-248228,12,Female,Black or African American,7,34104,2019,48228.0,2372.0,2.0
FK-248186,12,Female,Latino or Hispanic,7,34104,2019,48228.0,2372.0,2.0
FK-091177,12,Female,Latino or Hispanic,6,34104,2022,48228.0,2372.0,1.0
FK-248168,12,Female,Black or African American,7,34104,2019,48228.0,2372.0,2.0
FK-248344,12,Male,Latino or Hispanic,7,34104,2019,48228.0,2372.0,2.0
FK-179727,12,Male,Black or African American,6,34104,2020,48228.0,2372.0,3.0
FK-179912,12,Female,Black or African American,6,34104,2020,48228.0,2372.0,3.0
FK-179907,12,Male,Black or African American,6,34104,2020,48228.0,2372.0,3.0
FK-179836,12,Male,White or Caucasian,6,34104,2020,48228.0,2372.0,3.0
FK-179903,12,Female,Latino or Hispanic,6,34104,2020,48228.0,2372.0,3.0
FK-179830,12,Female,Black or African American,6,34104,2020,48228.0,2372.0,3.0
FK-179898,12,Female,Latino or Hispanic,6,34104,2020,48228.0,2372.0,3.0
FK-091526,12,Female,Black or African American,6,34104,2020,48228.0,2372.0,3.0
FK-179784,12,Male,Black or African American,6,34104,2019,48228.0,2372.0,3.0
FK-248192,12,Female,Black or African American,7,34104,2019,48228.0,2372.0,2.0
FK-091157,12,Male,Latino or Hispanic,6,34104,2022,48228.0,2372.0,1.0
FK-090927,12,Male,Latino or Hispanic,6,34104,2022,48228.0,2372.0,4.0
FK-420237,12,Male,White or Caucasian,6,34109,2018,55052.0,1862.0,1.0
FK-420213,12,Male,White or Caucasian,7,34109,2018,55052.0,1862.0,1.0
FK-420160,12,Female,Multi-Racial,6,34109,2018,55052.0,1862.0,1.0
FK-420126,12,Female,Latino or Hispanic,7,34109,2018,55052.0,1862.0,1.0
FK-420085,12,Female,White or Caucasian,7,34109,2018,55052.0,1862.0,1.0
FK-420059,12,Female,White or Caucasian,6,34109,2018,55052.0,1862.0,1.0
FK-420058,12,Female,White or Caucasian,6,34109,2018,55052.0,1862.0,1.0
FK-419990,12,Female,Multi-Racial,7,34109,2018,55052.0,1862.0,1.0
FK-419914,12,Female,White or Caucasian,7,34109,2018,55052.0,1862.0,1.0
FK-419897,12,Male,White or Caucasian,6,34109,2018,55052.0,1862.0,1.0
FK-419714,12,Male,Latino or Hispanic,6,34109,2018,55052.0,1862.0,1.0
FK-419672,12,Male,White or Caucasian,6,34109,2018,55052.0,1862.0,1.0
FK-325660,12,Male,White or Caucasian,6,34109,2019,55052.0,1862.0,1.0
FK-325030,12,Male,Asian,6,34109,2019,55052.0,1862.0,3.0
FK-325029,12,Male,Multi-Racial,6,34109,2019,55052.0,1862.0,3.0
FK-325026,12,Female,White or Caucasian,6,34109,2019,55052.0,1862.0,7.0
FK-067045,12,Female,White or Caucasian,7,34109,2019,55052.0,1862.0,8.0
FK-325005,12,Male,White or Caucasian,6,34109,2019,55052.0,1862.0,1.0
FK-324934,12,Male,White or Caucasian,6,34109,2019,55052.0,1862.0,4.0
FK-324776,12,Male,White or Caucasian,7,34109,2018,55052.0,1862.0,6.0
FK-420243,12,Male,White or Caucasian,7,34109,2018,55052.0,1862.0,1.0
FK-420246,12,Male,White or Caucasian,7,34109,2018,55052.0,1862.0,1.0
FK-179762,12,Male,White or Caucasian,6,34108,2021,72415.0,2175.0,1.0
FK-090887,12,Female,Latino or Hispanic,6,34104,2022,48228.0,2372.0,4.0
FK-420007,12,Male,White or Caucasian,7,34105,2018,68539.0,1403.0,2.0
FK-419903,12,Male,White or Caucasian,7,34105,2018,68539.0,1403.0,1.0
FK-180163,12,Male,White or Caucasian,7,34105,2018,68539.0,1403.0,5.0
FK-324620,12,Male,Black or African American,7,34105,2018,68539.0,1403.0,3.0
FK-325033,12,Male,Multi-Racial,6,34105,2019,68539.0,1403.0,1.0
FK-091633,12,Male,White or Caucasian,6,34105,2019,68539.0,1403.0,5.0
FK-091678,12,Male,White or Caucasian,6,34105,2019,68539.0,1403.0,11.0
FK-324570,12,Male,Black or African American,6,34105,2019,68539.0,1403.0,4.0
FK-090967,12,Male,White or Caucasian,6,34104,2022,48228.0,2372.0,2.0
FK-091653,12,Female,White or Caucasian,7,34105,2020,68539.0,1403.0,17.0
FK-180129,12,Male,White or Caucasian,7,34105,2021,68539.0,1403.0,4.0
FK-180099,12,Male,Latino or Hispanic,6,34105,2021,68539.0,1403.0,6.0
FK-180093,12,Female,Latino or Hispanic,6,34105,2021,68539.0,1403.0,5.0
FK-091609,12,Male,White or Caucasian,6,34105,2021,68539.0,1403.0,13.0
FK-091057,12,Male,Black or African American,6,34105,2022,68539.0,1403.0,3.0
FK-090857,12,Female,White or Caucasian,7,34105,2022,68539.0,1403.0,1.0
FK-090847,12,Male,White or Caucasian,6,34105,2022,68539.0,1403.0,3.0
FK-248263,12,Male,White or Caucasian,6,34108,2020,72415.0,2175.0,1.0
FK-248125,12,Male,Multi-Racial,6,34108,2020,72415.0,2175.0,1.0
FK-091647,12,Male,White or Caucasian,7,34105,2020,68539.0,1403.0,12.0
FK-091618,12,Male,White or Caucasian,6,34109,2019,55052.0,1862.0,13.0
FK-248126,12,Male,Latino or Hispanic,7,34104,2019,48228.0,2372.0,2.0
FK-324913,12,Female,White or Caucasian,6,34104,2019,48228.0,2372.0,9.0
FK-255407,12,Male,White or Caucasian,7,33777,2020,49230.0,2981.0,2.0
FK-193275,12,Male,White or Caucasian,6,33777,2021,49230.0,2981.0,7.0
FK-340805,12,Male,White or Caucasian,7,33781,2019,40594.0,3894.0,1.0
FK-193253,12,Male,White or Caucasian,6,33781,2021,40594.0,3894.0,4.0
FK-340844,12,Male,White or Caucasian,6,33785,2019,61506.0,4688.0,1.0
FK-175093,12,Female,Black or African American,6,33805,2021,32891.0,862.0,1.0
FK-175019,12,Male,Black or African American,6,33805,2021,32891.0,862.0,1.0
FK-175015,12,Male,Latino or Hispanic,6,33805,2021,32891.0,862.0,1.0
FK-175012,12,Male,Black or African American,6,33805,2021,32891.0,862.0,1.0
FK-175008,12,Male,Black or African American,6,33805,2021,32891.0,862.0,1.0
FK-175004,12,Male,Black or African American,6,33805,2021,32891.0,862.0,1.0
FK-175001,12,Female,Latino or Hispanic,6,33805,2021,32891.0,862.0,1.0
FK-174997,12,Male,Black or African American,6,33805,2021,32891.0,862.0,1.0
FK-174994,12,Male,Black or African American,6,33805,2021,32891.0,862.0,1.0
FK-174986,12,Male,Black or African American,6,33805,2021,32891.0,862.0,1.0
FK-006195,12,Female,Latino or Hispanic,6,33837,2020,48649.0,395.0,3.0
FK-006690,12,Male,Multi-Racial,6,33837,2022,48649.0,395.0,5.0
FK-006572,12,Male,Multi-Racial,6,33844,2022,33055.0,339.0,2.0
FK-006646,12,Female,Black or African American,7,33884,2021,53895.0,1435.0,10.0
FK-255475,12,Male,White or Caucasian,6,33777,2020,49230.0,2981.0,6.0
FK-341018,12,Female,White or Caucasian,6,33777,2019,49230.0,2981.0,2.0
FK-217002,12,Female,Asian,7,33777,2018,49230.0,2981.0,4.0
FK-115652,12,Male,White or Caucasian,6,33776,2022,67557.0,3592.0,4.0
FK-009060,12,Male,White or Caucasian,6,33761,2022,52584.0,3417.0,4.0
FK-009029,12,Female,Asian,6,33761,2022,52584.0,3417.0,1.0
FK-008990,12,Male,White or Caucasian,7,33761,2022,52584.0,3417.0,2.0
FK-255468,12,Male,White or Caucasian,6,33762,2020,58714.0,1163.0,12.0
FK-193186,12,Male,White or Caucasian,7,33762,2020,58714.0,1163.0,10.0
FK-255424,12,Male,White or Caucasian,6,33762,2020,58714.0,1163.0,1.0
FK-255406,12,Male,White or Caucasian,6,33762,2020,58714.0,1163.0,2.0
FK-193198,12,Male,Latino or Hispanic,6,33762,2021,58714.0,1163.0,1.0
FK-009276,12,Female,White or Caucasian,7,33763,2021,39175.0,5152.0,10.0
FK-140463,12,Male,Multi-Racial,7,33896,2021,50162.0,588.0,1.0
FK-009209,12,Male,White or Caucasian,7,33763,2022,39175.0,5152.0,2.0
FK-142331,12,Male,White or Caucasian,7,33764,2019,48276.0,3611.0,8.0
FK-009282,12,Male,White or Caucasian,6,33764,2021,48276.0,3611.0,4.0
FK-009267,12,Male,Latino or Hispanic,7,33765,2020,39816.0,3230.0,1.0
FK-115637,12,Male,White or Caucasian,7,33770,2022,40522.0,4877.0,6.0
FK-115643,12,Male,White or Caucasian,7,33772,2021,46979.0,4426.0,2.0
FK-340885,12,Female,White or Caucasian,6,33774,2019,49779.0,3850.0,1.0
FK-255417,12,Male,White or Caucasian,6,33776,2020,67557.0,3592.0,6.0
FK-115704,12,Male,White or Caucasian,6,33776,2021,67557.0,3592.0,17.0
FK-115657,12,Male,White or Caucasian,7,33776,2022,67557.0,3592.0,1.0
FK-009180,12,Male,White or Caucasian,6,33763,2022,39175.0,5152.0,5.0
FK-091422,12,Female,Black or African American,6,34104,2019,48228.0,2372.0,3.0
FK-006693,12,Male,White or Caucasian,7,33897,2020,51424.0,400.0,7.0
FK-006580,12,Male,Latino or Hispanic,6,33897,2022,51424.0,400.0,5.0
FK-248132,12,Male,Black or African American,7,34104,2019,48228.0,2372.0,2.0
FK-248328,12,Male,Black or African American,6,34104,2019,48228.0,2372.0,3.0
FK-248462,12,Female,Multi-Racial,7,34104,2019,48228.0,2372.0,2.0
FK-091341,12,Male,Latino or Hispanic,6,34104,2019,48228.0,2372.0,3.0
FK-248143,12,Male,Black or African American,7,34104,2019,48228.0,2372.0,2.0
FK-248237,12,Female,Black or African American,7,34104,2019,48228.0,2372.0,2.0
FK-248275,12,Female,Black or African American,7,34104,2019,48228.0,2372.0,2.0
FK-248178,12,Female,Black or African American,7,34104,2019,48228.0,2372.0,2.0
FK-091346,12,Female,Multi-Racial,6,34104,2019,48228.0,2372.0,3.0
FK-179720,12,Male,Multi-Racial,6,34104,2019,48228.0,2372.0,3.0
FK-091371,12,Male,Black or African American,6,34104,2019,48228.0,2372.0,2.0
FK-091376,12,Male,Black or African American,6,34104,2019,48228.0,2372.0,2.0
FK-091326,12,Female,Latino or Hispanic,6,34104,2019,48228.0,2372.0,3.0
FK-179790,12,Male,Multi-Racial,6,34104,2019,48228.0,2372.0,3.0
FK-179742,12,Female,Latino or Hispanic,6,34104,2019,48228.0,2372.0,3.0
FK-248265,12,Female,Black or African American,7,34104,2019,48228.0,2372.0,2.0
FK-248471,12,Male,White or Caucasian,7,34104,2019,48228.0,2372.0,2.0
FK-248464,12,Female,Black or African American,7,34104,2019,48228.0,2372.0,2.0
FK-091331,12,Female,Black or African American,6,34104,2019,48228.0,2372.0,3.0
FK-248183,12,Female,Black or African American,7,34104,2019,48228.0,2372.0,2.0
FK-179807,12,Female,Black or African American,6,34104,2019,48228.0,2372.0,3.0
FK-091306,12,Male,Black or African American,6,34104,2019,48228.0,2372.0,3.0
FK-248473,12,Female,Black or African American,7,34104,2019,48228.0,2372.0,2.0
FK-248296,12,Female,Multi-Racial,6,33913,2018,74763.0,166.0,8.0
FK-324918,12,Male,White or Caucasian,7,33928,2019,59383.0,289.0,1.0
FK-180181,12,Male,White or Caucasian,6,34102,2019,67466.0,1850.0,4.0
FK-248182,12,Male,White or Caucasian,6,34102,2020,67466.0,1850.0,1.0
FK-180132,12,Male,White or Caucasian,6,34102,2021,67466.0,1850.0,1.0
FK-090908,12,Male,White or Caucasian,6,34102,2021,67466.0,1850.0,3.0
FK-179756,12,Male,White or Caucasian,6,34102,2021,67466.0,1850.0,1.0
FK-419871,12,Male,White or Caucasian,6,34103,2018,75917.0,3532.0,1.0
FK-324845,12,Male,White or Caucasian,6,34103,2018,75917.0,3532.0,4.0
FK-006686,12,Female,White or Caucasian,6,33897,2021,51424.0,400.0,8.0
FK-324790,12,Male,Multi-Racial,7,34103,2019,75917.0,3532.0,5.0
FK-248135,12,Male,White or Caucasian,7,34103,2020,75917.0,3532.0,1.0
FK-180113,12,Male,White or Caucasian,6,34103,2021,75917.0,3532.0,8.0
FK-091597,12,Female,Multi-Racial,7,34103,2021,75917.0,3532.0,7.0
FK-091595,12,Female,White or Caucasian,6,34103,2021,75917.0,3532.0,11.0
FK-091593,12,Male,White or Caucasian,6,34103,2021,75917.0,3532.0,11.0
FK-091602,12,Female,White or Caucasian,7,34103,2021,75917.0,3532.0,4.0
FK-324579,12,Male,White or Caucasian,6,34104,2018,48228.0,2372.0,6.0
FK-091356,12,Female,Black or African American,6,34104,2019,48228.0,2372.0,3.0
FK-179765,12,Male,Black or African American,6,34104,2019,48228.0,2372.0,3.0
FK-324601,12,Male,White or Caucasian,7,34103,2019,75917.0,3532.0,1.0
FK-108047,12,Male,Latino or Hispanic,6,34208,2022,38325.0,2048.0,1.0
FK-180107,12,Male,White or Caucasian,6,34109,2019,55052.0,1862.0,4.0
FK-180155,12,Male,White or Caucasian,6,34109,2020,55052.0,1862.0,5.0
FK-324892,12,Female,White or Caucasian,6,34120,2019,59993.0,173.0,1.0
FK-324879,12,Male,Latino or Hispanic,6,34120,2019,59993.0,173.0,3.0
FK-324793,12,Male,Black or African American,6,34120,2019,59993.0,173.0,1.0
FK-324735,12,Female,White or Caucasian,6,34120,2019,59993.0,173.0,1.0
FK-324641,12,Male,White or Caucasian,6,34120,2019,59993.0,173.0,2.0
FK-324554,12,Male,Latino or Hispanic,6,34120,2019,59993.0,173.0,1.0
FK-180149,12,Male,White or Caucasian,7,34120,2020,59993.0,173.0,5.0
FK-091679,12,Male,Multi-Racial,7,34120,2021,59993.0,173.0,14.0
FK-180096,12,Male,White or Caucasian,7,34120,2021,59993.0,173.0,7.0
FK-180089,12,Male,White or Caucasian,6,34120,2021,59993.0,173.0,17.0
FK-180084,12,Male,White or Caucasian,6,34120,2021,59993.0,173.0,1.0
FK-180037,12,Male,White or Caucasian,7,34120,2021,59993.0,173.0,7.0
FK-180032,12,Female,White or Caucasian,6,34120,2021,59993.0,173.0,3.0
FK-091631,12,Male,White or Caucasian,6,34120,2022,59993.0,173.0,5.0
FK-091580,12,Male,White or Caucasian,6,34120,2022,59993.0,173.0,12.0
FK-090690,12,Female,Multi-Racial,6,34120,2022,59993.0,173.0,3.0
FK-091606,12,Male,White or Caucasian,6,34134,2021,68827.0,1224.0,6.0
FK-090945,12,Male,Multi-Racial,7,34134,2021,68827.0,1224.0,2.0
FK-419735,12,Male,White or Caucasian,6,34135,2018,51818.0,1021.0,1.0
FK-248171,12,Male,Latino or Hispanic,7,34120,2019,59993.0,173.0,4.0
FK-324931,12,Male,White or Caucasian,7,34120,2019,59993.0,173.0,2.0
FK-324951,12,Female,Asian,6,34120,2019,59993.0,173.0,1.0
FK-248375,12,Male,White or Caucasian,6,34120,2019,59993.0,173.0,1.0
FK-324568,12,Male,White or Caucasian,6,34119,2019,73875.0,1128.0,1.0
FK-091648,12,Female,White or Caucasian,7,34119,2020,73875.0,1128.0,7.0
FK-180083,12,Male,White or Caucasian,6,34119,2020,73875.0,1128.0,3.0
FK-248290,12,Male,White or Caucasian,6,34119,2020,73875.0,1128.0,4.0
FK-248181,12,Male,White or Caucasian,7,34119,2020,73875.0,1128.0,2.0
FK-091617,12,Female,White or Caucasian,6,34119,2020,73875.0,1128.0,10.0
FK-248149,12,Female,Multi-Racial,7,34119,2020,73875.0,1128.0,3.0
FK-091649,12,Female,White or Caucasian,6,34119,2020,73875.0,1128.0,19.0
FK-248123,12,Male,White or Caucasian,7,34119,2020,73875.0,1128.0,3.0
FK-248325,12,Male,White or Caucasian,6,34135,2019,51818.0,1021.0,4.0
FK-180170,12,Male,White or Caucasian,6,34119,2021,73875.0,1128.0,3.0
FK-091662,12,Male,White or Caucasian,7,34119,2021,73875.0,1128.0,6.0
FK-091629,12,Male,Asian,7,34119,2021,73875.0,1128.0,11.0
FK-091604,12,Male,White or Caucasian,6,34119,2021,73875.0,1128.0,28.0
FK-179805,12,Male,White or Caucasian,6,34119,2021,73875.0,1128.0,1.0
FK-091005,12,Female,Multi-Racial,6,34119,2021,73875.0,1128.0,5.0
FK-091168,12,Female,White or Caucasian,7,34119,2022,73875.0,1128.0,2.0
FK-324592,12,Male,White or Caucasian,7,34120,2018,59993.0,173.0,2.0
FK-324992,12,Female,Black or African American,6,34120,2019,59993.0,173.0,1.0
FK-324983,12,Male,White or Caucasian,7,34120,2019,59993.0,173.0,2.0
FK-180127,12,Female,White or Caucasian,6,34119,2021,73875.0,1128.0,18.0
FK-324697,12,Male,White or Caucasian,6,34119,2019,73875.0,1128.0,1.0
FK-179744,12,Female,Latino or Hispanic,7,34135,2021,51818.0,1021.0,4.0
FK-419969,12,Male,White or Caucasian,7,34142,2018,27760.0,47.0,1.0
FK-179731,12,Male,White or Caucasian,6,34145,2021,69676.0,1008.0,2.0
FK-253777,12,Male,White or Caucasian,6,34201,2019,88295.0,1077.0,3.0
FK-253774,12,Male,White or Caucasian,6,34201,2019,88295.0,1077.0,4.0
FK-253767,12,Male,White or Caucasian,7,34202,2019,89756.0,834.0,1.0
FK-253824,12,Male,Asian,6,34202,2020,89756.0,834.0,3.0
FK-253822,12,Male,White or Caucasian,6,34202,2020,89756.0,834.0,1.0
FK-189218,12,Male,White or Caucasian,7,34202,2021,89756.0,834.0,2.0
FK-189191,12,Male,White or Caucasian,6,34202,2021,89756.0,834.0,1.0
FK-189146,12,Male,White or Caucasian,6,34202,2021,89756.0,834.0,2.0
FK-108198,12,Male,White or Caucasian,6,34202,2022,89756.0,834.0,2.0
FK-107948,12,Female,White or Caucasian,6,34202,2022,89756.0,834.0,5.0
FK-107947,12,Male,Latino or Hispanic,6,34202,2022,89756.0,834.0,2.0
FK-107928,12,Male,White or Caucasian,6,34202,2022,89756.0,834.0,1.0
FK-108219,12,Female,White or Caucasian,6,34203,2019,45583.0,2209.0,11.0
FK-336106,12,Male,White or Caucasian,6,34203,2019,45583.0,2209.0,1.0
FK-108007,12,Female,Latino or Hispanic,6,34203,2022,45583.0,2209.0,6.0
FK-107871,12,Male,White or Caucasian,6,34203,2022,45583.0,2209.0,2.0
FK-253833,12,Male,White or Caucasian,6,34205,2018,36673.0,4573.0,1.0
FK-253805,12,Male,White or Caucasian,7,34208,2020,38325.0,2048.0,1.0
FK-179732,12,Male,White or Caucasian,6,34145,2021,69676.0,1008.0,4.0
FK-179770,12,Male,White or Caucasian,6,34145,2021,69676.0,1008.0,2.0
FK-179795,12,Male,White or Caucasian,6,34145,2021,69676.0,1008.0,1.0
FK-180057,12,Female,White or Caucasian,6,34145,2021,69676.0,1008.0,5.0
FK-091693,12,Female,White or Caucasian,7,34142,2019,27760.0,47.0,24.0
FK-324811,12,Male,Latino or Hispanic,7,34142,2019,27760.0,47.0,1.0
FK-248136,12,Male,Latino or Hispanic,6,34142,2019,27760.0,47.0,3.0
FK-180076,12,Female,Latino or Hispanic,6,34142,2019,27760.0,47.0,4.0
FK-324657,12,Male,White or Caucasian,6,34142,2019,27760.0,47.0,1.0
FK-180080,12,Female,Latino or Hispanic,6,34142,2019,27760.0,47.0,4.0
FK-179774,12,Female,Black or African American,6,34142,2019,27760.0,47.0,4.0
FK-324545,12,Male,White or Caucasian,6,34142,2019,27760.0,47.0,3.0
FK-324542,12,Female,White or Caucasian,6,34142,2019,27760.0,47.0,2.0
FK-420193,12,Male,Latino or Hispanic,6,34142,2018,27760.0,47.0,1.0
FK-248161,12,Male,Black or African American,6,34142,2020,27760.0,47.0,3.0
FK-180123,12,Male,Black or African American,6,34142,2021,27760.0,47.0,2.0
FK-180119,12,Female,Black or African American,7,34142,2021,27760.0,47.0,1.0
